tenure,MonthlyCharges,TotalCharges,Gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn
7,51.362839583686565,7520.476344373728,Female,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
49,97.155820259137,2756.0392198935747,Female,1,Yes,Yes,No,No,Month-to-month,Yes,Credit card,1
31,63.12941130292549,7905.206374269899,Male,0,No,Yes,Yes,No,Two year,No,Bank transfer,0
58,36.344219640343454,3891.109497919073,Male,1,Yes,No,No,DSL,Month-to-month,No,Mailed check,0
61,103.49740195614743,1448.0863957919844,Female,0,Yes,Yes,Yes,No,One year,Yes,Bank transfer,0
24,106.25598767723473,7131.080212695792,Male,0,Yes,No,No,DSL,One year,No,Mailed check,0
20,64.63097561401702,3692.556588362188,Female,0,Yes,No,No,No,One year,Yes,Credit card,0
37,25.569972730978748,5682.596663853114,Male,0,Yes,No,No,Fiber optic,Month-to-month,Yes,Bank transfer,1
4,56.782608991693124,7869.985857175449,Female,0,Yes,Yes,Yes,Fiber optic,Two year,No,Credit card,0
20,98.35376594626034,418.4996462540325,Female,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,1
60,108.17740285462287,789.8159762243608,Male,0,Yes,Yes,No,No,Month-to-month,No,Bank transfer,1
24,38.34727424975958,5768.6857103557195,Female,0,Yes,Yes,Yes,No,One year,Yes,Bank transfer,0
50,24.69736120252715,2267.5271763044575,Male,1,Yes,No,No,Fiber optic,Month-to-month,Yes,Credit card,0
49,105.73504531328386,1489.0937504556907,Male,1,No,Yes,No,Fiber optic,Two year,Yes,Credit card,0
51,56.94049389788753,332.18652472108084,Male,1,Yes,Yes,No,DSL,One year,No,Credit card,0
36,72.17609642675632,192.3804550738628,Male,0,No,Yes,Yes,DSL,Two year,No,Electronic check,0
66,114.80658120507589,6199.944084102171,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,0
34,24.656472791422285,1091.0476172637482,Male,1,No,No,Yes,Fiber optic,Two year,No,Credit card,0
36,82.83180074520956,3751.3459566817264,Male,1,No,Yes,Yes,No,Month-to-month,No,Bank transfer,1
6,25.410542257486707,4854.268378762634,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer,1
39,55.54689284665004,3437.1040721405307,Male,1,No,Yes,Yes,DSL,Month-to-month,No,Credit card,0
42,98.38145451934467,234.36529894781265,Female,0,No,No,Yes,DSL,Month-to-month,No,Mailed check,1
58,61.34722327556344,6271.908993656689,Male,0,No,Yes,Yes,DSL,One year,No,Electronic check,0
12,117.71823539029504,101.91655829147814,Female,0,Yes,Yes,No,DSL,Month-to-month,Yes,Electronic check,1
3,73.90592849466022,6099.405136921077,Female,0,No,Yes,No,DSL,One year,Yes,Mailed check,0
18,50.11621526359535,7148.356469416795,Female,0,No,No,No,DSL,Two year,No,Credit card,0
40,40.01113259047531,3472.928249878349,Male,1,Yes,No,Yes,Fiber optic,One year,Yes,Bank transfer,0
21,53.05205342861618,4292.700020266626,Male,0,No,Yes,No,DSL,Month-to-month,No,Bank transfer,1
15,55.25332737595508,3825.2814398741125,Male,1,No,Yes,No,DSL,One year,Yes,Electronic check,0
26,24.8713677723961,3124.6631938522887,Male,1,No,No,Yes,DSL,Month-to-month,No,Mailed check,1
8,54.95741994267732,7101.422641326216,Female,1,Yes,No,No,DSL,Month-to-month,Yes,Bank transfer,1
42,64.4238519739225,7153.377282167864,Female,0,No,No,Yes,Fiber optic,One year,No,Electronic check,0
44,90.27377522388046,2698.4862225687284,Male,1,Yes,No,Yes,No,One year,Yes,Bank transfer,0
14,83.6729484721608,4927.486776545319,Male,0,No,No,No,No,Two year,No,Bank transfer,0
2,88.87656552291543,7416.576161048288,Male,1,No,Yes,Yes,No,Two year,Yes,Bank transfer,0
37,18.83636818768571,7697.1509385498675,Male,0,No,Yes,Yes,No,Two year,Yes,Electronic check,0
69,39.766739958053606,4080.5110606487833,Male,1,No,Yes,Yes,DSL,Two year,Yes,Mailed check,0
38,84.16842883998565,3632.447595779496,Male,0,Yes,Yes,Yes,No,Two year,No,Credit card,0
41,66.39893681797471,2242.5380297414927,Male,1,No,No,Yes,No,One year,No,Mailed check,0
62,18.531347566834594,7671.715291805853,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
60,98.44946424318223,1157.9437783024273,Female,1,No,No,No,Fiber optic,One year,Yes,Mailed check,0
14,95.28095732903374,4646.199676012941,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
2,72.84191629935626,2273.3162353337757,Female,0,No,No,Yes,DSL,Month-to-month,Yes,Electronic check,1
70,24.646332577627213,2245.0441735561126,Male,0,No,Yes,Yes,DSL,Two year,Yes,Electronic check,0
17,94.65150495325847,3250.4592644367362,Male,0,Yes,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,1
28,76.3713587731364,7990.365213680555,Male,1,Yes,Yes,No,Fiber optic,One year,No,Bank transfer,0
66,96.19599771579591,456.74106119545974,Male,1,Yes,Yes,No,No,Two year,Yes,Mailed check,0
35,93.17469923958404,4635.920792900588,Male,1,Yes,Yes,Yes,Fiber optic,One year,No,Credit card,0
5,98.30020719578371,677.0909654375824,Female,1,No,No,No,DSL,Two year,No,Credit card,1
65,69.80080664046248,1251.3852649843225,Male,1,Yes,No,Yes,Fiber optic,One year,Yes,Electronic check,0
40,32.0324518193515,3526.5914012312774,Female,1,Yes,No,Yes,No,Two year,No,Credit card,0
56,85.11574733796887,4092.4927684072945,Male,0,Yes,No,Yes,DSL,Two year,Yes,Bank transfer,0
36,80.04737850519706,2083.6810035656304,Female,0,No,No,Yes,No,Month-to-month,Yes,Mailed check,1
45,92.22531871990871,2543.96081863959,Male,0,No,Yes,No,No,One year,No,Credit card,0
23,34.98810060507353,712.1707556828577,Female,0,No,Yes,No,DSL,One year,Yes,Credit card,0
47,37.49751999002892,2438.3003146448077,Male,0,No,Yes,Yes,No,One year,Yes,Mailed check,0
31,107.04095172193284,7733.069463135503,Male,0,Yes,No,Yes,Fiber optic,One year,Yes,Credit card,0
11,92.99777984520708,7558.654320509749,Male,0,No,No,No,No,One year,No,Mailed check,1
10,108.82284887003229,2690.9985118734144,Male,0,Yes,No,No,No,Month-to-month,No,Bank transfer,1
67,93.87153211639207,4574.5561193770745,Female,1,No,No,Yes,No,Two year,No,Bank transfer,0
14,77.71553059903019,7278.3904118475575,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer,1
10,83.41327370278736,67.35927231963726,Female,1,Yes,No,Yes,No,One year,Yes,Electronic check,0
1,106.91279239400099,6488.876258434659,Male,1,Yes,Yes,No,No,One year,No,Bank transfer,0
5,75.88067545119405,7587.885770361151,Female,1,Yes,No,No,Fiber optic,Two year,No,Credit card,0
20,81.23913243283874,746.9620114504525,Male,1,Yes,Yes,No,DSL,Month-to-month,No,Electronic check,1
8,33.647671600360056,1306.6754299147758,Male,1,No,No,No,DSL,Two year,No,Electronic check,0
43,65.39212201161027,7686.676988720959,Female,0,Yes,No,Yes,DSL,Two year,No,Electronic check,0
1,89.6397111958099,4308.645426537244,Male,0,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
57,45.09426983163654,131.31753635329858,Male,1,Yes,Yes,No,DSL,Two year,No,Electronic check,0
64,38.22541805245349,2074.41861413049,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
28,49.38268082244156,3609.4504080140373,Male,0,No,Yes,No,No,Month-to-month,Yes,Bank transfer,0
37,42.15006279928335,5548.798927799696,Female,0,No,No,No,No,One year,Yes,Electronic check,0
47,39.49126370363959,5870.086138287934,Male,0,Yes,No,Yes,No,Two year,Yes,Electronic check,0
37,60.48508428680869,7963.45451617099,Female,0,Yes,Yes,Yes,DSL,One year,No,Credit card,0
49,108.78385138835341,2312.9143934811646,Female,1,Yes,No,Yes,DSL,Two year,Yes,Electronic check,0
44,68.70596467387182,4314.072853114169,Female,0,Yes,No,No,DSL,Two year,No,Bank transfer,0
56,36.792038081532304,4274.988559015367,Female,1,No,Yes,Yes,No,One year,Yes,Credit card,0
28,25.697166938087406,3255.8604609078498,Male,1,No,No,Yes,Fiber optic,One year,No,Credit card,0
6,87.61561451379252,1368.250236650198,Male,1,Yes,No,Yes,No,One year,No,Bank transfer,1
61,56.279876443638784,7820.0582873334315,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,1
20,100.18309465853592,6829.17778397269,Male,1,Yes,No,No,No,Two year,No,Electronic check,0
2,83.95107686407702,3995.6942318446013,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,1
37,97.62414505413685,4833.104963863926,Male,1,Yes,Yes,No,No,Two year,No,Electronic check,0
20,45.194603941844875,1831.9977295132246,Female,1,No,Yes,No,No,Two year,Yes,Mailed check,0
26,87.2358922461058,4358.508395866924,Male,0,No,No,No,Fiber optic,Month-to-month,Yes,Credit card,1
29,44.40619846937187,5565.25160257562,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
1,111.90684794502916,4130.063220581752,Female,1,No,Yes,No,Fiber optic,Two year,No,Credit card,1
35,81.63742815333744,7922.456231609001,Male,1,No,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
70,50.451180017534206,4897.72910016935,Female,1,No,No,No,Fiber optic,One year,Yes,Bank transfer,0
59,44.95118622922726,2979.1121739106934,Female,0,Yes,Yes,No,Fiber optic,One year,No,Bank transfer,0
69,37.09265850716435,6181.31748442962,Female,1,No,Yes,No,Fiber optic,One year,Yes,Credit card,0
33,87.46409588937279,1378.6317674446668,Male,1,No,No,No,Fiber optic,Two year,Yes,Mailed check,0
51,39.87156129979273,3087.2052250034194,Male,1,Yes,No,Yes,No,One year,Yes,Mailed check,0
12,77.5303265927489,2787.42634191389,Female,1,No,No,No,Fiber optic,One year,No,Credit card,0
20,44.463502692535734,3464.684233150278,Female,1,Yes,No,No,Fiber optic,One year,Yes,Electronic check,0
53,84.19689447938686,6258.166570563093,Female,1,No,No,Yes,No,Two year,Yes,Credit card,0
43,99.49397285405392,3882.6691427283185,Female,0,Yes,No,No,No,Month-to-month,No,Mailed check,1
50,95.80252431446532,6355.823342022914,Female,1,Yes,Yes,No,DSL,One year,Yes,Electronic check,0
29,94.08513309307817,4619.53442486241,Female,0,No,Yes,No,DSL,Two year,Yes,Bank transfer,0
57,36.772240569225204,2748.3982274366067,Male,0,No,No,No,Fiber optic,Two year,Yes,Electronic check,0
39,26.83849469845187,6483.250332081477,Female,1,Yes,No,No,Fiber optic,One year,Yes,Bank transfer,0
56,87.89488284873856,1920.028150354777,Female,0,Yes,Yes,No,DSL,Month-to-month,No,Mailed check,1
43,54.83472137943513,1809.0249447619676,Female,1,No,No,No,DSL,Month-to-month,Yes,Credit card,0
50,61.23462264033473,4044.9423398056992,Male,0,No,No,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
23,21.114909279339106,2100.0986812693936,Male,1,No,Yes,Yes,DSL,Two year,Yes,Credit card,0
44,43.957644927504916,90.53271298060868,Male,0,No,No,No,Fiber optic,One year,Yes,Credit card,0
38,21.367640387446404,5192.710862899034,Male,0,Yes,No,Yes,No,One year,Yes,Credit card,0
23,105.91857726012476,4097.55088299268,Female,1,Yes,Yes,No,No,Two year,No,Mailed check,0
45,42.33966832185305,3574.1231952844128,Male,0,Yes,Yes,Yes,DSL,One year,No,Mailed check,0
52,73.7337169573008,7736.342683683393,Female,0,No,Yes,No,No,One year,Yes,Credit card,0
50,21.897932066113043,4577.311886391977,Female,0,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1
8,84.6847391305658,6909.910853914867,Female,0,Yes,Yes,No,No,One year,No,Credit card,0
1,50.30273457540939,1131.0917853895885,Female,0,Yes,No,Yes,No,One year,No,Bank transfer,0
8,107.79191869576658,4561.405988699092,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
29,106.81181889340358,6946.213380566067,Female,0,Yes,No,No,Fiber optic,Two year,Yes,Bank transfer,0
5,50.529061836174776,4672.350154608146,Male,0,Yes,No,No,DSL,Month-to-month,Yes,Bank transfer,1
47,108.09608956904678,5749.189169809726,Male,1,Yes,No,Yes,No,Two year,Yes,Credit card,0
34,117.61576734987788,2987.6517582770393,Male,1,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
65,100.5415664123948,755.9320449898656,Male,1,Yes,No,No,No,Month-to-month,Yes,Electronic check,1
55,102.4871347755229,3672.9601557042843,Male,0,Yes,No,Yes,DSL,One year,Yes,Credit card,0
43,42.90087361090899,3166.734497675761,Female,0,Yes,No,No,Fiber optic,Month-to-month,No,Bank transfer,1
30,75.67023988577563,6938.874375748757,Male,0,Yes,No,Yes,No,One year,No,Credit card,0
17,24.725591396736785,1965.5705033774334,Male,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
26,27.49179368216697,7734.472604185233,Male,1,Yes,Yes,No,DSL,Two year,Yes,Credit card,0
8,117.88926120332906,7665.8584722794885,Female,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,1
47,50.663924942591095,1994.5957749962238,Female,0,No,No,No,No,Two year,No,Bank transfer,0
46,92.81839120488463,2796.150708619972,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
68,98.66650530268164,7166.32592365535,Male,0,No,No,Yes,Fiber optic,Month-to-month,No,Electronic check,1
33,103.80232710072292,7733.57856719273,Male,0,No,No,Yes,DSL,One year,No,Electronic check,0
1,117.76282974021565,3557.5309188373035,Male,1,No,No,No,DSL,One year,Yes,Mailed check,0
19,42.149648525686786,2580.1984183056466,Male,1,Yes,Yes,Yes,DSL,One year,No,Bank transfer,0
31,22.03508268596997,4217.282413773809,Male,0,Yes,No,Yes,DSL,One year,No,Credit card,0
14,59.1191517994586,5507.773805211295,Female,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,0
53,31.008066982894697,2200.8735817230886,Male,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,0
48,20.242588916205513,5896.528879809439,Female,0,Yes,No,Yes,DSL,One year,Yes,Electronic check,0
69,54.04268271414861,430.32902448906475,Male,1,Yes,No,No,DSL,Month-to-month,No,Bank transfer,1
62,96.37382510752364,411.46864124557203,Female,0,Yes,No,No,No,Month-to-month,Yes,Mailed check,1
66,74.61806912250708,3101.348462471742,Female,1,Yes,Yes,No,No,Month-to-month,No,Mailed check,0
64,49.277798921035405,2839.4230190286717,Female,0,Yes,No,No,DSL,Month-to-month,No,Bank transfer,1
70,83.43420054927196,2537.3843250606096,Female,1,Yes,No,No,Fiber optic,One year,No,Electronic check,0
63,41.20181803088107,3937.3197456232397,Male,0,No,No,No,DSL,One year,No,Bank transfer,0
33,19.438144607208503,2578.0954540109615,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer,1
41,94.43533864364274,1552.6027052123097,Male,0,Yes,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
48,80.3743084864009,2488.1859408252126,Female,0,Yes,No,No,No,One year,No,Bank transfer,0
13,94.23026245009599,7799.685905571296,Male,1,No,Yes,Yes,DSL,One year,Yes,Bank transfer,0
31,21.89380166876656,3299.5072944528815,Male,0,Yes,No,No,DSL,Two year,No,Electronic check,0
68,101.71196278306522,3567.6973848832363,Male,1,Yes,Yes,No,Fiber optic,One year,No,Credit card,0
4,79.95262000363033,4619.982109789999,Male,1,No,No,Yes,DSL,Two year,Yes,Electronic check,0
19,74.33953507126401,7867.026013482357,Female,0,Yes,Yes,No,No,Two year,Yes,Mailed check,0
70,80.46140481145315,1946.4613885102603,Female,0,No,No,Yes,No,Month-to-month,No,Credit card,1
13,104.4433246868364,5455.993806269887,Male,0,No,No,Yes,DSL,One year,Yes,Electronic check,0
23,76.6936506558907,5732.989823850042,Male,0,No,Yes,No,DSL,Two year,No,Bank transfer,0
1,76.09503798881794,4865.6634948422525,Male,1,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
54,117.06791570657658,725.032306979693,Female,0,Yes,Yes,No,DSL,One year,No,Credit card,0
71,93.6730167068568,5420.7945056557155,Female,0,No,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
15,62.22938054511353,529.6039834907526,Female,0,No,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer,1
65,88.73970000329277,4776.410628707277,Male,1,Yes,No,Yes,Fiber optic,Two year,Yes,Mailed check,0
71,56.92304716917885,5921.33695658395,Female,0,Yes,No,Yes,DSL,One year,No,Electronic check,0
15,40.8875462483499,1701.9616669284442,Female,1,Yes,Yes,No,DSL,Month-to-month,Yes,Bank transfer,1
21,77.68518768877594,6735.826864206422,Female,0,No,No,No,No,Two year,Yes,Electronic check,0
19,110.81820981139515,260.28407576444,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Electronic check,0
60,110.91395200154628,6753.314277720599,Female,0,No,Yes,No,No,Month-to-month,No,Electronic check,1
33,52.19052781054903,3692.346482230551,Male,0,No,No,No,DSL,Month-to-month,Yes,Electronic check,1
49,70.7677466221695,1754.7869365343863,Male,1,Yes,No,Yes,No,Two year,Yes,Mailed check,0
35,39.16358985698612,1085.8171533418526,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Mailed check,0
44,117.56311094988834,7627.297811642497,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Mailed check,1
11,116.11179078679358,598.0167200727929,Female,0,Yes,No,Yes,DSL,One year,No,Bank transfer,1
66,82.95089297074473,1607.1636779285586,Male,1,Yes,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
46,98.44140596774734,2794.3179772105727,Male,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Bank transfer,1
9,89.51001612837,4968.714564407664,Male,1,No,Yes,Yes,Fiber optic,Two year,No,Mailed check,1
3,77.31582190394681,4366.602262673818,Female,1,No,Yes,Yes,No,One year,No,Electronic check,0
26,23.334799698889768,1020.8863564350902,Male,1,Yes,Yes,Yes,DSL,Two year,No,Mailed check,0
48,63.476434255266106,2330.6087661984293,Female,0,No,Yes,Yes,No,Two year,Yes,Bank transfer,0
66,85.47863021674105,1923.7166368086441,Female,1,No,No,No,No,Two year,Yes,Credit card,0
70,85.75316138836847,1722.499064541905,Female,1,No,Yes,No,DSL,One year,Yes,Bank transfer,0
28,55.31226184223836,3299.754093783257,Male,0,No,Yes,Yes,No,One year,No,Electronic check,0
26,112.16919866580305,5637.579054586606,Female,1,No,No,No,DSL,Two year,Yes,Mailed check,0
25,34.7357032236781,1753.7093049579773,Male,1,No,No,No,DSL,Two year,No,Credit card,0
12,68.03594462155607,2944.8308177891977,Male,0,Yes,No,No,DSL,One year,Yes,Credit card,0
5,87.08839765508228,3138.3029010461573,Male,0,Yes,No,No,DSL,Month-to-month,No,Electronic check,1
48,87.71358058918092,7812.076017953444,Female,1,Yes,Yes,No,No,One year,No,Mailed check,0
37,82.86389567688155,7638.146860608727,Female,0,No,No,No,No,Two year,Yes,Credit card,0
44,45.52882134518602,6404.69818552707,Male,0,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,1
15,33.620656868662195,1946.921505978736,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,1
43,81.59403268267108,561.0738410797074,Female,1,Yes,Yes,No,No,Month-to-month,Yes,Credit card,1
48,77.93021161394378,2547.5288272860266,Female,1,No,No,No,No,One year,Yes,Electronic check,0
70,35.9356010289241,2147.554093580838,Male,0,Yes,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
46,88.51391455705634,4056.299736768516,Female,1,No,Yes,No,DSL,One year,Yes,Mailed check,0
43,63.51719917336564,6225.824178161124,Female,0,Yes,No,No,DSL,One year,Yes,Mailed check,0
21,84.7760591603153,6869.133698131045,Male,0,Yes,Yes,No,DSL,Two year,Yes,Bank transfer,0
23,101.73670797701507,6761.705129746679,Female,0,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,1
47,34.972842857692314,2888.930329682527,Male,0,No,Yes,No,No,Two year,Yes,Mailed check,0
15,19.91448679968367,5503.504529503171,Female,0,No,Yes,Yes,No,One year,No,Bank transfer,0
25,95.91025863957867,2515.042564638324,Female,1,No,No,Yes,No,One year,No,Mailed check,0
36,78.9697425152616,504.1480461032284,Female,1,No,Yes,No,No,Two year,Yes,Mailed check,0
51,87.96395696221217,5617.893950042685,Female,1,No,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,1
15,101.81549749886426,96.44352461204657,Female,1,Yes,No,No,No,Month-to-month,No,Bank transfer,1
68,98.28109348245005,3284.0954130936557,Female,0,Yes,No,No,DSL,One year,Yes,Mailed check,0
21,114.09201469288247,2647.1053275691684,Male,0,No,No,No,Fiber optic,One year,Yes,Bank transfer,0
13,71.59350788521182,5552.53951245748,Female,1,No,Yes,No,Fiber optic,One year,No,Bank transfer,0
19,66.84956326599054,6134.171363573344,Female,1,Yes,Yes,No,DSL,One year,Yes,Mailed check,0
34,58.18871998907301,2445.2833843227877,Female,0,No,No,No,DSL,Month-to-month,Yes,Mailed check,0
68,33.36910428442045,6496.40682929882,Male,0,Yes,Yes,No,No,Two year,Yes,Electronic check,0
52,75.26072328820224,2364.0435823503813,Male,0,No,No,No,DSL,Month-to-month,No,Credit card,0
27,45.70125243259788,3580.5770054127315,Male,1,Yes,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
29,110.13075122129754,5821.061882626817,Female,0,No,No,Yes,Fiber optic,One year,No,Electronic check,0
28,76.31908042770976,5548.889269672262,Female,0,No,Yes,No,Fiber optic,One year,Yes,Credit card,0
35,77.28401805081101,7899.1751459959805,Male,1,Yes,No,Yes,No,Two year,Yes,Mailed check,0
8,53.492466087701004,1815.2352952915683,Male,1,Yes,Yes,Yes,No,One year,No,Bank transfer,0
16,23.198935197770748,5304.6215858729465,Male,1,No,No,No,DSL,Month-to-month,Yes,Credit card,1
36,21.174376537298862,4884.4809918572555,Female,0,No,Yes,Yes,No,One year,No,Bank transfer,0
30,60.33351441531975,7322.315863739419,Male,0,Yes,Yes,No,No,One year,No,Electronic check,0
18,26.456537809723784,1266.0826146093927,Female,1,No,Yes,No,Fiber optic,One year,Yes,Mailed check,0
2,78.68469555401391,6018.852941750899,Female,0,Yes,No,No,Fiber optic,One year,Yes,Electronic check,0
49,106.09730056396575,4553.920095057309,Female,0,Yes,Yes,No,DSL,Month-to-month,No,Mailed check,1
4,106.29148165187222,2210.382972647061,Male,0,No,Yes,Yes,Fiber optic,Two year,No,Mailed check,1
7,83.90454101322324,3804.9394847227436,Female,1,Yes,Yes,Yes,No,One year,Yes,Bank transfer,1
39,39.123183147293105,2682.204797811126,Male,1,Yes,No,No,DSL,One year,Yes,Electronic check,0
13,104.29968313588721,4642.079581057495,Male,0,No,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer,1
31,106.60934353132082,7114.002875522663,Male,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
71,37.66535849529587,4562.192385578196,Male,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
63,91.74260857706773,5060.408343082794,Female,0,Yes,No,No,Fiber optic,One year,No,Electronic check,0
56,46.6519548927123,4158.645315669611,Female,1,Yes,No,Yes,DSL,Two year,No,Mailed check,0
42,98.26403123529296,426.4030724477887,Female,1,No,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,1
61,117.72378999036027,1876.6770009849843,Female,0,Yes,No,Yes,No,Month-to-month,No,Electronic check,1
42,21.002600532939283,3945.1578043268846,Male,0,No,No,No,DSL,Month-to-month,Yes,Mailed check,0
56,107.73658657909318,2494.2980348502333,Male,1,Yes,Yes,Yes,Fiber optic,Two year,No,Electronic check,0
36,80.26305335986581,1468.8370373298521,Male,0,No,No,Yes,No,One year,Yes,Electronic check,0
68,115.33826191648211,4041.9883441929746,Male,1,Yes,No,No,No,One year,Yes,Mailed check,0
7,64.50095175264276,2594.667771300741,Female,0,No,No,Yes,Fiber optic,One year,Yes,Credit card,0
54,102.73879305713737,2078.2152078101963,Male,1,Yes,No,No,No,Month-to-month,Yes,Bank transfer,1
1,24.239406859827724,3721.5316020091195,Female,0,Yes,Yes,No,DSL,One year,Yes,Electronic check,0
44,51.527905007829574,1081.874948011906,Male,0,Yes,No,No,DSL,Month-to-month,No,Electronic check,0
45,24.701653775120995,7423.266441407901,Male,1,Yes,No,No,No,Two year,Yes,Credit card,0
47,115.53431334790706,6943.998145591366,Male,1,No,Yes,No,DSL,Two year,Yes,Electronic check,0
13,99.69739072718367,5666.227515380953,Male,0,No,Yes,No,Fiber optic,One year,Yes,Electronic check,0
22,103.25474212459704,865.7987718110575,Female,0,Yes,No,Yes,No,Month-to-month,No,Mailed check,1
21,111.79652314338942,6211.052245177089,Female,1,No,Yes,No,DSL,Month-to-month,Yes,Mailed check,1
9,26.510348611978536,6467.11539296619,Female,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Credit card,0
26,56.55975925133334,6146.297178595843,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,0
9,25.103488904400212,927.675710985783,Male,0,No,Yes,No,DSL,Two year,No,Bank transfer,0
15,39.07931015500286,5157.673313314898,Male,1,No,Yes,Yes,No,Two year,Yes,Mailed check,0
10,40.936577703767234,6677.580519671699,Female,1,No,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
42,64.91072110475787,4626.434848535388,Female,1,Yes,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
24,44.85621674536426,5177.623669070606,Male,1,Yes,Yes,No,Fiber optic,One year,Yes,Credit card,0
49,28.09781068177611,3676.657292780776,Male,1,No,Yes,Yes,Fiber optic,One year,No,Credit card,0
26,34.74910890941077,4238.141827314508,Female,0,Yes,No,Yes,No,One year,No,Electronic check,0
37,32.72755635520909,292.39608336347067,Female,0,No,No,No,DSL,Two year,Yes,Credit card,0
68,115.30767979122983,5118.202841390757,Female,1,No,No,Yes,DSL,Two year,Yes,Mailed check,0
50,93.92925069184736,668.1116532972327,Male,0,No,No,Yes,DSL,One year,Yes,Electronic check,0
24,114.7761465269562,3490.286492023663,Female,0,No,No,Yes,Fiber optic,One year,Yes,Electronic check,0
19,61.974048650790856,2353.9729895812493,Female,1,No,Yes,No,No,Two year,No,Bank transfer,0
60,45.83684816626566,4371.6058985898935,Female,0,No,Yes,Yes,DSL,Month-to-month,No,Bank transfer,1
39,97.82931972091866,1082.9291901462389,Female,0,Yes,No,Yes,No,One year,Yes,Bank transfer,0
18,50.62539180411468,5538.697634551026,Female,0,Yes,No,No,DSL,Two year,Yes,Electronic check,0
19,47.938337370534825,6363.78208776305,Male,1,No,Yes,No,Fiber optic,Two year,Yes,Credit card,0
36,41.250599220783116,1321.895217849875,Female,1,No,No,No,DSL,One year,No,Credit card,0
55,30.967897822423534,850.6270632427235,Male,0,No,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
69,43.6463061016766,1179.5045836087008,Female,0,Yes,No,No,Fiber optic,Two year,No,Electronic check,0
47,53.53197484738877,7019.232199073841,Female,0,No,Yes,No,DSL,One year,No,Electronic check,0
49,85.39942081457303,4234.006687339235,Female,0,No,No,No,No,Two year,No,Electronic check,0
33,24.256484221945158,3747.6772701318855,Male,0,No,Yes,Yes,Fiber optic,Two year,No,Electronic check,0
21,39.0506939665343,869.7737400749918,Male,0,Yes,No,No,No,Two year,Yes,Electronic check,0
22,98.90236402916764,5202.756045934069,Male,1,No,No,No,DSL,Two year,Yes,Credit card,0
48,32.69219235837708,6946.372742506607,Female,0,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,1
